STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME_x,LSAD,ALAND,AWATER,geometry,NAME_y,pov_level_estimate,med_inc_estimate,pov_level_moe,med_inc_moe,census_tract,counts
36,005,003900,1400000US36005003900,36005003900,39,CT,216210,0,"POLYGON ((-73.92644299999999 40.811507, -73.924683 40.812384, -73.923726 40.811979, -73.921486 40.811035, -73.918049 40.809574999999995, -73.916184 40.808789999999995, -73.916589 40.808133, -73.917479 40.806823, -73.919224 40.807558, -73.920046 40.807907, -73.92288599999999 40.809106, -73.925142 40.81005, -73.927121 40.810949, -73.92644299999999 40.811507))","Census Tract 39, Bronx County, New York",6671,20049,1219,9732,36005003900,9
36,005,004200,1400000US36005004200,36005004200,42,CT,483356,0,"POLYGON ((-73.86949899999999 40.824565, -73.86761299999999 40.824818, -73.86770299999999 40.825201, -73.86491 40.825596, -73.862166 40.825966, -73.861207 40.826087, -73.859703 40.826277, -73.8563 40.826757, -73.855972 40.826063999999995, -73.855646 40.824633, -73.855312 40.823192, -73.858445 40.822773999999995, -73.85826399999999 40.822013, -73.860193 40.821757, -73.861114 40.821632, -73.86202899999999 40.821509, -73.86298 40.821383999999995, -73.865746 40.821011999999996, -73.867019 40.822303, -73.86776499999999 40.822992, -73.86949899999999 40.824565))","Census Tract 42, Bronx County, New York",7747,57250,972,32071,36005004200,2
36,005,004400,1400000US36005004400,36005004400,44,CT,265578,0,"POLYGON ((-73.872723 40.826819, -73.871037 40.827053, -73.870115 40.827171, -73.868223 40.827425999999996, -73.86542 40.827802, -73.862642 40.82817, -73.861717 40.828296, -73.860674 40.828419, -73.859703 40.826277, -73.861207 40.826087, -73.862166 40.825966, -73.86491 40.825596, -73.86770299999999 40.825201, -73.86761299999999 40.824818, -73.86949899999999 40.824565, -73.871515 40.824715, -73.872506 40.824591, -73.872723 40.826819))","Census Tract 44, Bronx County, New York",4365,15750,494,3188,36005004400,2
36,005,005100,1400000US36005005100,36005005100,51,CT,510448,0,"POLYGON ((-73.932605 40.811516999999995, -73.932401 40.814150999999995, -73.93027599999999 40.813255999999996, -73.928857 40.814879999999995, -73.927313 40.81856, -73.925185 40.818013, -73.926627 40.816119, -73.924 40.815439, -73.923093 40.816697999999995, -73.92048199999999 40.814564, -73.922088 40.813731, -73.92287499999999 40.813314999999996, -73.924683 40.812384, -73.92644299999999 40.811507, -73.927121 40.810949, -73.928135 40.809622, -73.929219 40.809563999999995, -73.930938 40.808253, -73.931801 40.807876, -73.93247699999999 40.808864, -73.932605 40.811516999999995))","Census Tract 51, Bronx County, New York",6075,19731,1101,2822,36005005100,4
36,005,005300,1400000US36005005300,36005005300,53,CT,68745,3852,"POLYGON ((-73.922978 40.852022, -73.921215 40.854693, -73.92113599999999 40.854214999999996, -73.919595 40.853339, -73.920813 40.852019999999996, -73.92213699999999 40.850453, -73.92242 40.850122999999996, -73.923904 40.850488, -73.922978 40.852022))","Census Tract 53, Bronx County, New York",5446,20449,709,4459,36005005300,3
36,005,005902,1400000US36005005902,36005005902,59.02,CT,69637,0,"POLYGON ((-73.924737 40.822641, -73.923473 40.825424999999996, -73.923062 40.826096, -73.922669 40.826854, -73.92115199999999 40.826398, -73.921739 40.82564, -73.922274 40.82497, -73.923073 40.823623999999995, -73.924644 40.821020999999995, -73.925645 40.821131, -73.924737 40.822641))","Census Tract 59.02, Bronx County, New York",2730,44917,480,19979,36005005902,1
36,005,028900,1400000US36005028900,36005028900,289,CT,201144,0,"POLYGON ((-73.91053699999999 40.880569, -73.909336 40.881346, -73.908012 40.882400000000004, -73.907259 40.881969999999995, -73.90649499999999 40.881549, -73.90545 40.880967, -73.90471 40.880554, -73.903937 40.880134, -73.906694 40.876670999999995, -73.907198 40.876388999999996, -73.908554 40.877711999999995, -73.909505 40.878878, -73.91031 40.879047, -73.909678 40.879515, -73.91053699999999 40.880569))","Census Tract 289, Bronx County, New York",4356,49284,558,5945,36005028900,11
36,005,012300,1400000US36005012300,36005012300,123,CT,303328,0,"POLYGON ((-73.89336 40.830152, -73.892685 40.832344, -73.89173699999999 40.832664, -73.890714 40.832409, -73.889791 40.83209, -73.888936 40.831798, -73.88722899999999 40.831201, -73.885633 40.830642, -73.883887 40.829809, -73.883832 40.828271, -73.884531 40.825647, -73.884411 40.82297, -73.88741 40.822537, -73.88797 40.82226, -73.887074 40.823307, -73.886613 40.825328999999996, -73.88609199999999 40.827695, -73.88624899999999 40.828339, -73.887613 40.829336999999995, -73.888054 40.829502999999995, -73.889912 40.830124, -73.890873 40.830135999999996, -73.89288599999999 40.830148, -73.89336 40.830152))","Census Tract 123, Bronx County, New York",4574,39258,946,9772,36005012300,4
36,005,013300,1400000US36005013300,36005013300,133,CT,161159,0,"POLYGON ((-73.905732 40.823336999999995, -73.904922 40.825286999999996, -73.90233099999999 40.824666, -73.90117599999999 40.824389, -73.901988 40.82244, -73.901292 40.820474999999995, -73.903793 40.821090999999996, -73.90489699999999 40.821371, -73.905659 40.821557, -73.906457 40.821715, -73.905732 40.823336999999995))","Census Tract 133, Bronx County, New York",6211,32326,1177,6541,36005013300,2
36,005,014500,1400000US36005014500,36005014500,145,CT,181445,0,"POLYGON ((-73.91049 40.830737, -73.909621 40.832280999999995, -73.90869099999999 40.833937999999996, -73.907085 40.833417, -73.905915 40.833055, -73.905051 40.832708, -73.903435 40.832215999999995, -73.904506 40.830625, -73.905531 40.829104, -73.906571 40.829451999999996, -73.90896 40.830225999999996, -73.909713 40.83047, -73.91049 40.830737))","Census Tract 145, Bronx County, New York",6770,32074,1439,8362,36005014500,3
36,005,014702,1400000US36005014702,36005014702,147.02,CT,116305,0,"POLYGON ((-73.90690599999999 40.837022999999995, -73.905979 40.838505, -73.90522899999999 40.838265, -73.90450899999999 40.838018, -73.90333799999999 40.837641999999995, -73.902906 40.835927, -73.901212 40.835498, -73.901856 40.834621999999996, -73.904634 40.835336, -73.905784 40.835724, -73.90740199999999 40.836231999999995, -73.90690599999999 40.837022999999995))","Census Tract 147.02, Bronx County, New York",5157,18033,845,10267,36005014702,1
36,005,006700,1400000US36005006700,36005006700,67,CT,212430,0,"POLYGON ((-73.921784 40.819527, -73.921478 40.8202, -73.920665 40.821836999999995, -73.92034 40.822095, -73.919178 40.82177, -73.917417 40.821276999999995, -73.91771299999999 40.820647, -73.915902 40.820175, -73.914264 40.819747, -73.91351999999999 40.819542, -73.914031 40.818956, -73.914472 40.818507, -73.91599099999999 40.817211, -73.917119 40.817512, -73.918899 40.817966999999996, -73.922118 40.818796, -73.921784 40.819527))","Census Tract 67, Bronx County, New York",6993,15957,1404,3536,36005006700,9
36,005,006800,1400000US36005006800,36005006800,68,CT,154374,0,"POLYGON ((-73.873193 40.829905, -73.872755 40.830028, -73.870903 40.830563, -73.870007 40.830819999999996, -73.86815 40.83136, -73.867762 40.829687, -73.86872 40.829558, -73.868223 40.827425999999996, -73.870115 40.827171, -73.871037 40.827053, -73.872723 40.826819, -73.87302 40.829366, -73.873193 40.829905))","Census Tract 68, Bronx County, New York",2765,38125,569,17802,36005006800,2
36,005,007200,1400000US36005007200,36005007200,72,CT,213050,0,"POLYGON ((-73.863657 40.832651999999996, -73.862721 40.833020999999995, -73.861634 40.833328, -73.861442 40.833451, -73.860851 40.833614, -73.860344 40.833293999999995, -73.858853 40.832673, -73.855977 40.831831, -73.857323 40.831821999999995, -73.857157 40.831102, -73.85699 40.830385, -73.860261 40.829947, -73.85961999999999 40.828548, -73.860674 40.828419, -73.861717 40.828296, -73.862642 40.82817, -73.863135 40.830304999999996, -73.863657 40.832651999999996))","Census Tract 72, Bronx County, New York",6409,54097,958,13340,36005007200,6
36,005,007600,1400000US36005007600,36005007600,76,CT,217217,0,"POLYGON ((-73.871102 40.835755, -73.86999399999999 40.83565, -73.869033 40.835485999999996, -73.866806 40.834837, -73.862837 40.833687999999995, -73.862721 40.833020999999995, -73.863657 40.832651999999996, -73.866355 40.831874, -73.86815 40.83136, -73.870007 40.830819999999996, -73.870375 40.832405, -73.8709 40.834644999999995, -73.871102 40.835755))","Census Tract 76, Bronx County, New York",5264,51625,793,16248,36005007600,7
36,005,007800,1400000US36005007800,36005007800,78,CT,311879,0,"POLYGON ((-73.857323 40.831821999999995, -73.855977 40.831831, -73.854744 40.831477, -73.85293399999999 40.830932, -73.851224 40.830414, -73.85063199999999 40.830233, -73.848749 40.829651, -73.847261 40.829313, -73.845255 40.828463, -73.846999 40.828, -73.85002999999999 40.827596, -73.856151 40.826769999999996, -73.85632799999999 40.827508, -73.85649099999999 40.828224999999996, -73.856656 40.828945, -73.856822 40.829665, -73.85699 40.830385, -73.857157 40.831102, -73.857323 40.831821999999995))","Census Tract 78, Bronx County, New York",6245,54615,743,10950,36005007800,6
36,005,009000,1400000US36005009000,36005009000,90,CT,1024677,1162033,"POLYGON ((-73.849018 40.82326, -73.845955 40.823671, -73.84289799999999 40.824083, -73.84391699999999 40.828447, -73.842812 40.828637, -73.842249 40.828705, -73.837575 40.828972, -73.836838 40.828464, -73.83601999999999 40.82376, -73.836032 40.817856, -73.836961 40.816341, -73.83998 40.816390999999996, -73.840426 40.811873, -73.83798399999999 40.806225999999995, -73.834499 40.805015, -73.831833 40.804939, -73.830676 40.803107999999995, -73.835409 40.802199, -73.844076 40.801023, -73.846654 40.801024, -73.845117 40.806298999999996, -73.84313399999999 40.811603, -73.846387 40.811625, -73.846097 40.813078999999995, -73.845743 40.813896, -73.843881 40.817391, -73.844486 40.817315, -73.847539 40.816905, -73.848008 40.818932, -73.84834099999999 40.820363, -73.84852 40.821123, -73.849018 40.82326))","Census Tract 90, Bronx County, New York",3632,30953,580,5699,36005009000,6
36,005,009800,1400000US36005009800,36005009800,98,CT,517450,0,"POLYGON ((-73.856151 40.826769999999996, -73.85002999999999 40.827596, -73.846999 40.828, -73.845255 40.828463, -73.84391699999999 40.828447, -73.84289799999999 40.824083, -73.845955 40.823671, -73.849018 40.82326, -73.85207799999999 40.822846999999996, -73.855136 40.822435999999996, -73.855312 40.823192, -73.855646 40.824633, -73.855972 40.826063999999995, -73.8563 40.826757, -73.856151 40.826769999999996))","Census Tract 98, Bronx County, New York",4569,73622,663,10155,36005009800,3
36,005,025600,1400000US36005025600,36005025600,256,CT,189286,0,"POLYGON ((-73.855741 40.843143, -73.85401399999999 40.843638999999996, -73.85221 40.844263999999995, -73.851152 40.844322, -73.85219099999999 40.845656, -73.84907299999999 40.847062, -73.84788499999999 40.845988999999996, -73.847347 40.845503, -73.846235 40.84449, -73.848069 40.843072, -73.848546 40.843007, -73.849992 40.842852, -73.850523 40.84279, -73.851208 40.842715, -73.853335 40.84247, -73.85521 40.842974999999996, -73.855741 40.843143))","Census Tract 256, Bronx County, New York",1401,50980,280,15256,36005025600,1
36,005,026601,1400000US36005026601,36005026601,266.01,CT,170250,0,"POLYGON ((-73.83617699999999 40.845917, -73.836069 40.847165, -73.835801 40.849677, -73.834001 40.849561, -73.833105 40.849478999999995, -73.83130899999999 40.849308, -73.830542 40.849218, -73.832235 40.847021999999996, -73.832499 40.846848, -73.836693 40.84364, -73.83617699999999 40.845917))","Census Tract 266.01, Bronx County, New York",3305,52619,459,15266,36005026601,6
36,005,027900,1400000US36005027900,36005027900,279,CT,275640,0,"POLYGON ((-73.90157599999999 40.880995, -73.89860399999999 40.884406999999996, -73.896839 40.885985999999995, -73.894724 40.885557, -73.89452899999999 40.885504, -73.894031 40.884966999999996, -73.89312799999999 40.883679, -73.892719 40.882664, -73.89459099999999 40.882929999999995, -73.896434 40.881857, -73.89694399999999 40.879526999999996, -73.898065 40.878501, -73.89873899999999 40.878516, -73.899613 40.878755999999996, -73.89956699999999 40.879267999999996, -73.89904 40.881544, -73.90010699999999 40.880738, -73.900413 40.88087, -73.900607 40.880471, -73.90157599999999 40.880995))","Census Tract 279, Bronx County, New York",8117,55406,1249,10656,36005027900,2
36,005,028800,1400000US36005028800,36005028800,288,CT,336192,0,"POLYGON ((-73.85609699999999 40.856941, -73.854697 40.857065, -73.84935899999999 40.857496999999995, -73.850096 40.856347, -73.848288 40.854731, -73.84800299999999 40.854290999999996, -73.848214 40.851091, -73.848613 40.851079999999996, -73.850499 40.850696, -73.851368 40.850304, -73.852897 40.852264, -73.85440799999999 40.8542, -73.855351 40.855433, -73.85609699999999 40.856941))","Census Tract 288, Bronx County, New York",3144,80682,750,4745,36005028800,1
36,005,025100,1400000US36005025100,36005025100,251,CT,209329,0,"POLYGON ((-73.91041299999999 40.855729, -73.90981 40.857347999999995, -73.90777299999999 40.859608, -73.907071 40.859362, -73.906798 40.859373999999995, -73.904868 40.858692999999995, -73.90566 40.857399, -73.904684 40.857061, -73.90557 40.855787, -73.907333 40.853815999999995, -73.908501 40.853817, -73.90943 40.85396, -73.910072 40.854469, -73.91119599999999 40.854822, -73.91041299999999 40.855729))","Census Tract 251, Bronx County, New York",6448,46728,978,7735,36005025100,6
36,005,025400,1400000US36005025400,36005025400,254,CT,169924,0,"POLYGON ((-73.855383 40.851144, -73.854573 40.851509, -73.85304599999999 40.849547, -73.851368 40.850304, -73.85034499999999 40.848993, -73.84907299999999 40.847062, -73.85219099999999 40.845656, -73.853636 40.847511, -73.854663 40.848821, -73.85619 40.850778999999996, -73.855383 40.851144))","Census Tract 254, Bronx County, New York",2183,75368,290,29597,36005025400,2
36,061,019500,1400000US36061019500,36061019500,195,CT,218436,166301,"POLYGON ((-73.9771693704015 40.808075802575196, -73.971133 40.805802, -73.968048 40.804683999999995, -73.966701 40.804169, -73.964387 40.803194, -73.963861 40.802972, -73.96476 40.801741, -73.965215 40.801111, -73.965711 40.800436999999995, -73.967878 40.801353999999996, -73.96858399999999 40.801635999999995, -73.970047 40.802265, -73.972899 40.803383, -73.97885474255939 40.8057344794073, -73.9771693704015 40.808075802575196))","Census Tract 195, New York County, New York",7487,105234,893,7345,36061019500,1
36,061,019900,1400000US36061019900,36061019900,199,CT,226590,192056,"POLYGON ((-73.9750969903285 40.81095475809529, -73.969222 40.808506, -73.966979 40.807596, -73.964848 40.806706999999996, -73.962008 40.805509, -73.962475 40.804885999999996, -73.962926 40.804255999999995, -73.96338399999999 40.803627999999996, -73.963861 40.802972, -73.964387 40.803194, -73.966701 40.804169, -73.968048 40.804683999999995, -73.971133 40.805802, -73.9771693704015 40.808075802575196, -73.9750969903285 40.81095475809529))","Census Tract 199, New York County, New York",6504,91056,1049,31581,36061019900,1
36,061,021600,1400000US36061021600,36061021600,216,CT,173198,0,"POLYGON ((-73.957993 40.800827, -73.957696 40.801232, -73.95723799999999 40.801857999999996, -73.956321 40.803115, -73.95347699999999 40.801916999999996, -73.952508 40.800686, -73.951094 40.800090999999995, -73.951529 40.799459, -73.952483 40.798252999999995, -73.955289 40.799434999999995, -73.957798 40.800478999999996, -73.958195 40.800553, -73.957993 40.800827))","Census Tract 216, New York County, New York",9325,58297,1166,8978,36061021600,3
36,081,011100,1400000US36081011100,36081011100,111,CT,150737,0,"POLYGON ((-73.91083499999999 40.779635, -73.908671 40.781400999999995, -73.90630399999999 40.779728999999996, -73.903793 40.777957, -73.90595499999999 40.776188, -73.906677 40.776696, -73.90846499999999 40.777961, -73.910147 40.77915, -73.91083499999999 40.779635))","Census Tract 111, Queens County, New York",3092,99926,487,26258,36081011100,3
36,081,013700,1400000US36081013700,36081013700,137,CT,199933,0,"POLYGON ((-73.910241 40.769427, -73.908217 40.771085, -73.907494 40.770572, -73.90532999999999 40.769037999999995, -73.90319099999999 40.770824999999995, -73.902476 40.77032, -73.899616 40.768304, -73.90065899999999 40.767210999999996, -73.902025 40.767416999999995, -73.904462 40.767582999999995, -73.90708699999999 40.768236, -73.909009 40.768547999999996, -73.91094199999999 40.76885, -73.910241 40.769427))","Census Tract 137, Queens County, New York",1880,108015,203,11921,36081013700,4
36,081,014100,1400000US36081014100,36081014100,141,CT,171071,0,"POLYGON ((-73.91094199999999 40.76885, -73.909009 40.768547999999996, -73.90708699999999 40.768236, -73.904462 40.767582999999995, -73.902025 40.767416999999995, -73.902877 40.766608, -73.90351199999999 40.76585, -73.904512 40.764589, -73.905312 40.764965, -73.906911 40.765710999999996, -73.908492 40.766452, -73.910088 40.767204, -73.911681 40.767962999999995, -73.91094199999999 40.76885))","Census Tract 141, Queens County, New York",1680,86563,314,24193,36081014100,2
36,081,014400,1400000US36081014400,36081014400,144,CT,219829,0,"POLYGON ((-73.831521 40.701389999999996, -73.827953 40.70229, -73.827252 40.700677, -73.827473 40.700638, -73.82630999999999 40.698257999999996, -73.827528 40.697918, -73.82583199999999 40.694448, -73.827972 40.693992, -73.83088599999999 40.700009, -73.831037 40.700253, -73.831521 40.701389999999996))","Census Tract 144, Queens County, New York",1810,63906,472,15183,36081014400,2
36,081,018000,1400000US36081018000,36081018000,180,CT,138242,0,"POLYGON ((-73.809992 40.67576, -73.808101 40.676297, -73.803356 40.677644, -73.801793 40.674394, -73.803597 40.674551, -73.806197 40.674783999999995, -73.808536 40.674996, -73.809782 40.675108, -73.809992 40.67576))","Census Tract 180, Queens County, New York",1180,76250,350,37526,36081018000,1
36,085,001700,1400000US36085001700,36085001700,17,CT,306004,0,"POLYGON ((-74.08574899999999 40.633955, -74.084437 40.635405, -74.08373399999999 40.635737, -74.08178 40.636623, -74.080552 40.637319999999995, -74.078788 40.638269, -74.078132 40.638172, -74.07798199999999 40.637864, -74.079365 40.632225, -74.081407 40.630300999999996, -74.08344199999999 40.632275, -74.084913 40.63364, -74.08574899999999 40.633955))","Census Tract 17, Richmond County, New York",1543,55323,364,20705,36085001700,6
36,081,127700,1400000US36081127700,36081127700,1277,CT,1069117,0,"POLYGON ((-73.79174499999999 40.725775999999996, -73.789459 40.726493, -73.78654999999999 40.727444999999996, -73.781161 40.729213, -73.779365 40.729701999999996, -73.777575 40.730193, -73.775234 40.725238, -73.776338 40.724469, -73.778038 40.723284, -73.77787599999999 40.723037, -73.777385 40.722442, -73.780361 40.720527, -73.78499 40.719972, -73.78864 40.719305999999996, -73.78975 40.719271, -73.790708 40.719269, -73.790402 40.720095, -73.790509 40.723470999999996, -73.79174499999999 40.725775999999996))","Census Tract 1277, Queens County, New York",3299,127730,564,48586,36081127700,4
36,047,012100,1400000US36047012100,36047012100,121,CT,148056,0,"POLYGON ((-73.99337899999999 40.672604, -73.992875 40.673213, -73.992369 40.673812999999996, -73.987715 40.671557, -73.988726 40.670342, -73.989222 40.669748999999996, -73.989723 40.669146, -73.992024 40.670257, -73.994384 40.671403, -73.99337899999999 40.672604))","Census Tract 121, Kings County, New York",1989,110461,500,13409,36047012100,4
36,061,022000,1400000US36061022000,36061022000,220,CT,174955,0,"POLYGON ((-73.9535 40.806981, -73.952917 40.80778, -73.952585 40.808237999999996, -73.94973999999999 40.80704, -73.9469 40.805839, -73.947352 40.805212999999995, -73.947813 40.804587, -73.948273 40.803957, -73.948728 40.803331, -73.951572 40.804525999999996, -73.954416 40.805724999999995, -73.9535 40.806981))","Census Tract 220, New York County, New York",6540,95761,975,7901,36061022000,1
36,061,022301,1400000US36061022301,36061022301,223.01,CT,186804,131253,"POLYGON ((-73.9636574765412 40.8262983766213, -73.959192 40.824342, -73.957083 40.823201999999995, -73.955697 40.822876, -73.953676 40.822019, -73.952911 40.821697, -73.950829 40.820828999999996, -73.9522 40.81895, -73.952721 40.818236, -73.955451 40.819376999999996, -73.95507599999999 40.820097, -73.957523 40.821143, -73.958407 40.821497, -73.958743 40.821619999999996, -73.9650921290632 40.8244831020016, -73.9636574765412 40.8262983766213))","Census Tract 223.01, New York County, New York",7758,55365,1097,14544,36061022301,1
36,061,022500,1400000US36061022500,36061022500,225,CT,262466,136149,"POLYGON ((-73.963182 40.8269, -73.96234990397281 40.8288083941493, -73.95746199999999 40.82687, -73.95488399999999 40.825834, -73.953684 40.825312, -73.951853 40.82451, -73.949694 40.823603999999996, -73.949006 40.823315, -73.949465 40.82269, -73.949921 40.822072999999996, -73.950829 40.820828999999996, -73.952911 40.821697, -73.953676 40.822019, -73.955697 40.822876, -73.957083 40.823201999999995, -73.959192 40.824342, -73.9636574765412 40.8262983766213, -73.963182 40.8269))","Census Tract 225, New York County, New York",11080,57933,1398,21729,36061022500,2
36,061,023200,1400000US36061023200,36061023200,232,CT,180486,0,"POLYGON ((-73.94241099999999 40.822164, -73.941917 40.822837, -73.94142599999999 40.823507, -73.938586 40.82231, -73.935745 40.821106, -73.936227 40.820437999999996, -73.93672099999999 40.81977, -73.937641 40.818517, -73.940477 40.819721, -73.943322 40.820917, -73.94241099999999 40.822164))","Census Tract 232, New York County, New York",9153,35357,1518,11058,36061023200,2
36,061,023501,1400000US36061023501,36061023501,235.01,CT,179045,0,"POLYGON ((-73.94438 40.829651, -73.94297999999999 40.831568, -73.941368 40.830891, -73.94034599999999 40.830458, -73.940167 40.830383, -73.938588 40.829716999999995, -73.93924799999999 40.828296, -73.940595 40.826414, -73.942453 40.827207, -73.94389799999999 40.827815, -73.945292 40.828401, -73.94438 40.829651))","Census Tract 235.01, New York County, New York",7293,71592,1146,8342,36061023501,1
36,061,014402,1400000US36061014402,36061014402,144.02,CT,176863,0,"POLYGON ((-73.94888 40.777553, -73.948422 40.778182, -73.947968 40.778807, -73.945711 40.77786, -73.943379 40.776868, -73.942685 40.777498, -73.942235 40.777567, -73.941937 40.776030999999996, -73.94433699999999 40.773108, -73.94446599999999 40.773064999999995, -73.945728 40.773621999999996, -73.945267 40.774252, -73.94476499999999 40.774936, -73.947122 40.775929, -73.94937399999999 40.776876, -73.94888 40.777553))","Census Tract 144.02, New York County, New York",7028,135301,907,23921,36061014402,2
36,047,042400,1400000US36047042400,36047042400,424,CT,161032,0,"POLYGON ((-73.97869899999999 40.608188, -73.977774 40.608289, -73.97591899999999 40.608495, -73.974031 40.608702, -73.972994 40.608813999999995, -73.97259 40.606671, -73.973621 40.606556999999995, -73.97458499999999 40.606452, -73.975511 40.606351, -73.976439 40.606249, -73.976134 40.604636, -73.975971 40.603804, -73.976902 40.603687, -73.977828 40.603586, -73.97807999999999 40.604918, -73.97869899999999 40.608188))","Census Tract 424, Kings County, New York",3753,62321,642,6207,36047042400,3
36,047,042500,1400000US36047042500,36047042500,425,CT,167840,0,"POLYGON ((-73.933523 40.702849, -73.932698 40.703171, -73.93115499999999 40.703773, -73.929091 40.702619999999996, -73.928339 40.702192, -73.927588 40.701761999999995, -73.929035 40.700289999999995, -73.930521 40.698772, -73.93235 40.699813999999996, -73.933951 40.702673999999995, -73.933523 40.702849))","Census Tract 425, Kings County, New York",3398,88650,623,22178,36047042500,3
36,047,042900,1400000US36047042900,36047042900,429,CT,168134,0,"POLYGON ((-73.926838 40.701333999999996, -73.923834 40.704398, -73.92308299999999 40.703975, -73.922331 40.703542999999996, -73.92157999999999 40.703115, -73.920827 40.702686, -73.920075 40.702259, -73.923082 40.699200000000005, -73.923833 40.699628, -73.924582 40.700056, -73.92532899999999 40.700480999999996, -73.926838 40.701333999999996))","Census Tract 429, Kings County, New York",5558,64063,966,20696,36047042900,8
36,047,043000,1400000US36047043000,36047043000,430,CT,160029,0,"POLYGON ((-73.987965 40.607566, -73.98733899999999 40.608168, -73.98612899999999 40.60933, -73.984963 40.610448, -73.984162 40.611218, -73.983351 40.611992, -73.983222 40.612122, -73.98266 40.612693, -73.981624 40.607866, -73.982548 40.607763999999996, -73.983477 40.607662999999995, -73.984403 40.607558999999995, -73.988423 40.607119, -73.987965 40.607566))","Census Tract 430, Kings County, New York",3738,46038,664,7920,36047043000,3
36,047,043700,1400000US36047043700,36047043700,437,CT,168127,0,"POLYGON ((-73.911805 40.692785, -73.91035699999999 40.694258999999995, -73.908799 40.695845, -73.908047 40.695417, -73.906545 40.694559999999996, -73.9058 40.694128, -73.90504299999999 40.693704, -73.906599 40.692119999999996, -73.908042 40.690647, -73.90879699999999 40.691075, -73.910298 40.69193, -73.911053 40.692358, -73.911805 40.692785))","Census Tract 437, Kings County, New York",5986,60667,1209,28135,36047043700,5
36,047,054200,1400000US36047054200,36047054200,542,CT,189169,0,"POLYGON ((-73.96336099999999 40.615204, -73.962364 40.615314, -73.960511 40.615518, -73.959583 40.61562, -73.959079 40.612957, -73.958593 40.610403, -73.95952 40.610302, -73.960444 40.610202, -73.96238 40.609986, -73.96285999999999 40.61255, -73.96336099999999 40.615204))","Census Tract 542, Kings County, New York",4138,45549,566,18772,36047054200,6
36,047,110400,1400000US36047110400,36047110400,1104,CT,742524,0,"POLYGON ((-73.89616699999999 40.657973999999996, -73.89327899999999 40.65923, -73.891649 40.659932999999995, -73.89001499999999 40.660636, -73.888385 40.661338, -73.886814 40.662014, -73.881856 40.66415, -73.880892 40.662834, -73.884131 40.661432999999995, -73.88291199999999 40.659780999999995, -73.884582 40.659061, -73.88778599999999 40.657683, -73.88668899999999 40.656205, -73.88568099999999 40.654849999999996, -73.884653 40.653451, -73.886282 40.652756, -73.889994 40.651137999999996, -73.89136599999999 40.652364999999996, -73.893547 40.655201999999996, -73.895382 40.65772, -73.89611 40.657754, -73.89616699999999 40.657973999999996))","Census Tract 1104, Kings County, New York",4754,41949,981,17824,36047110400,11
36,061,012400,1400000US36061012400,36061012400,124,CT,171580,75103,"POLYGON ((-73.95695599999999 40.766493, -73.956496 40.767119, -73.95599899999999 40.767804, -73.955502 40.768485, -73.95503699999999 40.76912, -73.952788 40.76817, -73.95028099999999 40.767122, -73.950093 40.767036, -73.94772999999999 40.766084, -73.949972 40.763646, -73.952308 40.764555, -73.95244 40.764585, -73.954701 40.765544999999996, -73.95515999999999 40.764918, -73.95741199999999 40.765868, -73.95695599999999 40.766493))","Census Tract 124, New York County, New York",9779,134163,1279,26603,36061012400,2
36,047,048000,1400000US36047048000,36047048000,480,CT,153160,0,"POLYGON ((-73.977165 40.630747, -73.976049 40.631276, -73.974319 40.632090999999996, -73.972419 40.632992, -73.972113 40.631369, -73.97192299999999 40.630646, -73.971806 40.629874, -73.97483199999999 40.628412, -73.976578 40.627573999999996, -73.977165 40.630747))","Census Tract 480, Kings County, New York",3324,26159,799,8263,36047048000,3
36,047,048200,1400000US36047048200,36047048200,482,CT,196676,0,"POLYGON ((-73.972419 40.632992, -73.969869 40.634194, -73.970291 40.636407, -73.96803899999999 40.636651, -73.967406 40.63447, -73.966777 40.632295, -73.96792599999999 40.631744, -73.96840999999999 40.631509, -73.97156799999999 40.629988, -73.971806 40.629874, -73.97192299999999 40.630646, -73.972113 40.631369, -73.972419 40.632992))","Census Tract 482, Kings County, New York",5545,53804,885,10302,36047048200,2
36,047,050801,1400000US36047050801,36047050801,508.01,CT,78240,0,"POLYGON ((-73.96302 40.651531999999996, -73.961407 40.65217, -73.959329 40.652927999999996, -73.95892599999999 40.651212, -73.95870699999999 40.650386999999995, -73.96100799999999 40.650082, -73.962186 40.649789, -73.96302 40.651531999999996))","Census Tract 508.01, Kings County, New York",3718,70134,532,24469,36047050801,5
36,047,050900,1400000US36047050900,36047050900,509,CT,141788,0,"POLYGON ((-73.953812 40.703181, -73.95190000000001 40.704418, -73.950237 40.705473, -73.94983599999999 40.705228999999996, -73.949254 40.704896, -73.947853 40.704111, -73.947052 40.703663999999996, -73.949379 40.702158999999995, -73.95128799999999 40.700922, -73.951921 40.701487, -73.952551 40.702051, -73.953181 40.702617, -73.953812 40.703181))","Census Tract 509, Kings County, New York",6003,37003,1310,14498,36047050900,3
